DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file4.mkv,190.6148066520691,encryption_file_4
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file5.mkv,27.41819715499878,encryption_file_5
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file5.mkv,28.612568616867065,encryption_file_5
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file5.mkv,64.9526515007019,encryption_file_5
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file6.cbz,23.341776132583618,encryption_file_6
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file6.cbz,26.589658975601196,encryption_file_6
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file6.cbz,52.67591381072998,encryption_file_6
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file7.mkv,27.395582914352417,encryption_file_7
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file7.mkv,29.179307460784912,encryption_file_7
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file7.mkv,60.45528697967529,encryption_file_7
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file8.mkv,55.715177059173584,encryption_file_8
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file8.mkv,52.42047071456909,encryption_file_8
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file8.mkv,121.11063385009766,encryption_file_8
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file9.mkv,49.759207248687744,encryption_file_9
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file9.mkv,39.99019980430603,encryption_file_9
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file9.mkv,95.08517122268677,encryption_file_9
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file10.mkv,36.82754325866699,encryption_file_10
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file10.mkv,39.10378909111023,encryption_file_10
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file10.mkv,81.55230951309204,encryption_file_10
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file11.mp4,41.47498393058777,encryption_file_11
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file11.mp4,33.983766317367554,encryption_file_11
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file11.mp4,72.17671942710876,encryption_file_11
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file12.mkv,29.126707077026367,encryption_file_12
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file12.mkv,20.576377630233765,encryption_file_12
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file12.mkv,54.3997106552124,encryption_file_12
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file13.mkv,46.80602979660034,encryption_file_13
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file13.mkv,36.08923029899597,encryption_file_13
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file13.mkv,90.85819125175476,encryption_file_13
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file14.cbz,25.209535121917725,encryption_file_14
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file14.cbz,25.490878582000732,encryption_file_14
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file14.cbz,59.20804166793823,encryption_file_14
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file15.mkv,69.08595156669617,encryption_file_15
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file15.mkv,73.53782153129578,encryption_file_15
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file15.mkv,153.00144934654236,encryption_file_15
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file16.mp4,68.37877130508423,encryption_file_16
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file16.mp4,72.85446262359619,encryption_file_16
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file16.mp4,160.00472378730774,encryption_file_16
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file17.mkv,31.15912389755249,encryption_file_17
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file17.mkv,30.419243335723877,encryption_file_17
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file17.mkv,56.84288549423218,encryption_file_17
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file18.mkv,83.55410671234131,encryption_file_18
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file18.mkv,83.44456911087036,encryption_file_18
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file18.mkv,182.96156287193298,encryption_file_18
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file19.mkv,64.4444887638092,encryption_file_19
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file19.mkv,63.51359438896179,encryption_file_19
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file19.mkv,139.15984654426575,encryption_file_19
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file20.mp4,61.96203899383545,encryption_file_20
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file20.mp4,61.651504039764404,encryption_file_20
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file20.mp4,125.84092998504639,encryption_file_20
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file21.mkv,37.87695813179016,encryption_file_21
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file21.mkv,34.90431261062622,encryption_file_21
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file21.mkv,77.19390344619751,encryption_file_21
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file22.mkv,110.14730095863342,encryption_file_22
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file22.mkv,105.02251291275024,encryption_file_22
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file22.mkv,228.41619968414307,encryption_file_22
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file23.mkv,80.26541590690613,encryption_file_23
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file23.mkv,74.33219122886658,encryption_file_23
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file23.mkv,171.00916051864624,encryption_file_23
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file24.mkv,78.35350918769836,encryption_file_24
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file24.mkv,77.46620225906372,encryption_file_24
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file24.mkv,170.98059558868408,encryption_file_24
AES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file25.mkv,98.73359751701355,encryption_file_25
RC4,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file25.mkv,112.76022839546204,encryption_file_25
DES,/home/alvn/Documents/Xinyuen/KI/fp_ets/Data-encryption-Flask/server/file/file25.mkv,227.69937443733215,encryption_file_25
